user_id,created_at,company_id,language,activated_at,state
10297.00,31-03-14 17:06,11197,english,31-03-14 17:07,active
10298.00,31-03-14 4:26,11696,french,31-03-14 4:27,active
10299.00,31-03-14 12:11,4363,spanish,31-03-14 12:13,active
10300.00,31-03-14 13:54,51,english,31-03-14 13:56,active
10301.00,31-03-14 15:46,10,spanish,,pending
10302.00,31-03-14 12:57,6,english,,pending
10303.00,31-03-14 13:23,1,english,,pending
10304.00,31-03-14 22:17,11044,japanese,,pending
10305.00,31-03-14 20:08,1815,english,,pending
10306.00,31-03-14 13:44,2903,english,31-03-14 13:45,active
10307.00,31-03-14 6:34,4371,english,,pending
10308.00,31-03-14 8:07,13,english,31-03-14 8:08,active
10309.00,31-03-14 16:15,13151,english,31-03-14 16:16,active
10310.00,31-03-14 16:00,1259,english,31-03-14 16:02,active
10311.00,31-03-14 7:52,26,japanese,31-03-14 7:53,active
10312.00,31-03-14 13:06,7485,spanish,,pending
10313.00,31-03-14 18:11,255,english,,pending
10314.00,31-03-14 12:11,2,english,31-03-14 12:13,active
10315.00,31-03-14 20:37,10797,japanese,31-03-14 20:39,active
10316.00,31-03-14 11:49,3,english,31-03-14 11:51,active
10317.00,31-03-14 2:06,6024,english,31-03-14 2:08,active
10318.00,31-03-14 12:55,735,german,,pending
10319.00,31-03-14 11:53,8835,english,31-03-14 11:54,active
10320.00,31-03-14 14:29,12113,chinese,31-03-14 14:31,active
10321.00,31-03-14 15:24,48,spanish,31-03-14 15:25,active
10322.00,31-03-14 13:46,2,english,,pending
10323.00,31-03-14 17:55,3448,russian,31-03-14 17:57,active
10324.00,31-03-14 12:37,9992,spanish,,pending
10325.00,31-03-14 13:22,1,german,31-03-14 13:24,active
10326.00,31-03-14 11:50,462,russian,,pending
10327.00,31-03-14 1:29,2025,english,,pending
10328.00,31-03-14 17:16,7798,portugese,,pending
10329.00,31-03-14 13:14,6,english,31-03-14 13:15,active
10330.00,31-03-14 9:54,8423,chinese,31-03-14 9:55,active
10331.00,31-03-14 8:42,108,english,,pending
10332.00,31-03-14 12:32,28,english,31-03-14 12:34,active
10333.00,31-03-14 15:15,20,japanese,31-03-14 15:17,active
10334.00,31-03-14 11:44,1867,english,,pending
10335.00,31-03-14 16:32,9388,english,31-03-14 16:34,active
10336.00,31-03-14 16:46,518,english,,pending
10337.00,31-03-14 8:04,12998,english,31-03-14 8:06,active
10338.00,31-03-14 8:13,10161,english,31-03-14 8:15,active
10339.00,31-03-14 20:32,1,spanish,31-03-14 20:34,active
10340.00,31-03-14 17:16,42,english,31-03-14 17:18,active
10341.00,31-03-14 19:46,216,english,,pending
10342.00,31-03-14 8:24,5592,english,31-03-14 8:25,active
10343.00,31-03-14 18:45,3008,spanish,31-03-14 18:46,active
10344.00,31-03-14 14:39,5287,french,31-03-14 14:41,active
10345.00,31-03-14 16:31,832,portugese,31-03-14 16:32,active
10346.00,31-03-14 0:48,4380,english,31-03-14 0:49,active
10347.00,31-03-14 13:11,11194,german,,pending
10348.00,31-03-14 1:27,42,english,,pending
10349.00,01-04-14 9:42,750,english,,pending
10350.00,01-04-14 17:28,46,english,01-04-14 17:30,active
10351.00,01-04-14 19:20,2913,french,01-04-14 19:22,active
10352.00,01-04-14 9:09,1,spanish,01-04-14 9:11,active
10353.00,01-04-14 11:28,1,french,01-04-14 11:29,active
10354.00,01-04-14 13:51,2,arabic,01-04-14 13:53,active
10355.00,01-04-14 9:20,858,english,01-04-14 9:21,active
10356.00,01-04-14 14:56,5,english,01-04-14 14:58,active
10357.00,01-04-14 3:01,44,german,01-04-14 3:03,active
10358.00,01-04-14 11:27,12700,english,,pending
10359.00,01-04-14 9:13,7590,english,,pending
10360.00,01-04-14 18:27,3330,russian,01-04-14 18:28,active
10361.00,01-04-14 23:07,49,english,01-04-14 23:08,active
10362.00,01-04-14 12:43,3281,spanish,01-04-14 12:45,active
10363.00,01-04-14 7:10,6582,french,,pending
10364.00,01-04-14 12:52,2,english,,pending
10365.00,01-04-14 11:53,1971,english,,pending
10366.00,01-04-14 2:45,7,english,01-04-14 2:46,active
10367.00,01-04-14 14:23,275,english,01-04-14 14:25,active
10368.00,01-04-14 9:34,10645,english,,pending
10369.00,01-04-14 21:53,1674,arabic,01-04-14 21:54,active
10370.00,01-04-14 12:59,11017,chinese,,pending
10371.00,01-04-14 16:28,2815,arabic,01-04-14 16:29,active
10372.00,01-04-14 9:46,3623,english,01-04-14 9:47,active
10373.00,01-04-14 13:30,530,japanese,01-04-14 13:31,active
10374.00,01-04-14 17:15,527,italian,,pending
10375.00,01-04-14 16:51,12121,english,,pending
10376.00,01-04-14 8:01,9126,korean,,pending
10377.00,01-04-14 9:06,1878,indian,,pending
10378.00,01-04-14 17:15,112,french,,pending
10379.00,01-04-14 11:34,43,spanish,01-04-14 11:35,active
10380.00,01-04-14 17:51,13099,german,,pending
10381.00,01-04-14 13:30,4,english,,pending
10382.00,01-04-14 15:17,12055,spanish,01-04-14 15:18,active
10383.00,01-04-14 19:56,11633,english,01-04-14 19:57,active
10384.00,01-04-14 22:31,291,indian,,pending
10385.00,01-04-14 18:17,3,english,01-04-14 18:19,active
10386.00,01-04-14 16:35,5777,english,,pending
10387.00,01-04-14 10:06,1,french,,pending
10388.00,01-04-14 10:12,7989,english,01-04-14 10:14,active
10389.00,01-04-14 7:45,7488,english,,pending
10390.00,01-04-14 18:14,11669,japanese,,pending
10391.00,01-04-14 14:15,1,english,,pending
10392.00,01-04-14 16:13,121,english,,pending
10393.00,01-04-14 18:29,4047,spanish,,pending
10394.00,01-04-14 22:04,2519,spanish,,pending
10395.00,01-04-14 8:33,4212,japanese,,pending
10396.00,02-04-14 11:18,3102,english,,pending
10397.00,02-04-14 9:00,5654,english,02-04-14 9:02,active
10398.00,02-04-14 11:18,4719,english,,pending
10399.00,02-04-14 18:15,53,english,02-04-14 18:16,active
10400.00,02-04-14 4:57,3965,english,02-04-14 4:59,active
10401.00,02-04-14 13:17,1536,spanish,02-04-14 13:18,active
10402.00,02-04-14 15:32,107,english,,pending
10403.00,02-04-14 11:34,8522,english,02-04-14 11:36,active
10404.00,02-04-14 10:14,7205,french,,pending
10405.00,02-04-14 7:04,861,english,,pending
10406.00,02-04-14 12:36,3606,japanese,,pending
10407.00,02-04-14 17:30,4,spanish,02-04-14 17:31,active
10408.00,02-04-14 11:44,557,japanese,,pending
10409.00,02-04-14 8:23,13068,japanese,02-04-14 8:25,active
10410.00,02-04-14 17:41,7,english,,pending
10411.00,02-04-14 7:48,9649,english,,pending
10412.00,02-04-14 5:16,5923,english,,pending
10413.00,02-04-14 10:21,8015,english,02-04-14 10:22,active
10414.00,02-04-14 12:07,4352,german,,pending
10415.00,02-04-14 8:19,62,indian,,pending
10416.00,02-04-14 0:52,6994,english,02-04-14 0:53,active
10417.00,02-04-14 16:22,2410,english,,pending
10418.00,02-04-14 16:44,1,spanish,,pending
10419.00,02-04-14 11:48,2319,english,02-04-14 11:49,active
10420.00,02-04-14 15:32,9935,english,02-04-14 15:34,active
10421.00,02-04-14 10:58,11057,english,02-04-14 11:00,active
10422.00,02-04-14 12:18,1087,french,02-04-14 12:19,active
10423.00,02-04-14 9:03,5,english,,pending
10424.00,02-04-14 17:35,646,spanish,02-04-14 17:37,active
10425.00,02-04-14 10:24,65,english,02-04-14 10:26,active
10426.00,02-04-14 10:32,11,french,02-04-14 10:33,active
10427.00,02-04-14 15:03,19,russian,,pending
10428.00,02-04-14 14:35,10931,english,,pending
10429.00,02-04-14 12:45,15,english,02-04-14 12:47,active
10430.00,02-04-14 7:50,8840,french,02-04-14 7:51,active
10431.00,02-04-14 22:06,1,english,,pending
10432.00,02-04-14 15:03,311,russian,02-04-14 15:04,active
10433.00,02-04-14 16:03,6068,indian,,pending
10434.00,02-04-14 18:40,4318,portugese,02-04-14 18:41,active
10435.00,02-04-14 16:51,10195,english,,pending
10436.00,02-04-14 23:37,1,english,,pending
10437.00,02-04-14 9:36,7281,spanish,02-04-14 9:37,active
10438.00,02-04-14 15:53,1554,german,02-04-14 15:54,active
10439.00,02-04-14 17:44,60,german,02-04-14 17:45,active
10440.00,02-04-14 9:10,12939,french,02-04-14 9:12,active
10441.00,02-04-14 20:52,2995,english,02-04-14 20:53,active
10442.00,02-04-14 18:05,2702,arabic,,pending
10443.00,02-04-14 16:53,4292,german,02-04-14 16:54,active
10444.00,02-04-14 11:07,7147,english,02-04-14 11:08,active
10445.00,02-04-14 17:42,130,english,02-04-14 17:43,active
10446.00,02-04-14 11:58,10572,german,,pending
10447.00,02-04-14 18:30,3339,english,,pending
10448.00,02-04-14 23:56,6354,arabic,02-04-14 23:58,active
10449.00,02-04-14 14:24,8701,english,02-04-14 14:25,active
10450.00,02-04-14 7:41,989,german,,pending
10451.00,02-04-14 11:08,8568,english,,pending
10452.00,02-04-14 11:43,6361,spanish,,pending
10453.00,02-04-14 5:33,3465,arabic,02-04-14 5:35,active
10454.00,02-04-14 9:59,1,russian,02-04-14 10:01,active
10455.00,03-04-14 7:51,4513,english,,pending
10456.00,03-04-14 11:50,1285,english,,pending
10457.00,03-04-14 14:29,1569,english,03-04-14 14:31,active
10458.00,03-04-14 10:13,7429,italian,03-04-14 10:15,active
10459.00,03-04-14 16:46,10838,french,,pending
10460.00,03-04-14 13:31,1609,arabic,03-04-14 13:32,active
10461.00,03-04-14 7:34,9560,english,,pending
10462.00,03-04-14 1:44,8065,english,03-04-14 1:45,active
10463.00,03-04-14 8:18,11923,english,03-04-14 8:20,active
10464.00,03-04-14 11:59,3,english,03-04-14 12:00,active
10465.00,03-04-14 2:18,1,french,,pending
10466.00,03-04-14 5:25,4638,english,,pending
10467.00,03-04-14 13:58,3,english,03-04-14 14:00,active
10468.00,03-04-14 10:31,953,japanese,,pending
10469.00,03-04-14 12:17,896,portugese,03-04-14 12:19,active
10470.00,03-04-14 18:49,3103,english,,pending
10471.00,03-04-14 5:48,1925,arabic,03-04-14 5:50,active
10472.00,03-04-14 12:14,5336,italian,,pending
10473.00,03-04-14 21:01,4854,spanish,03-04-14 21:02,active
10474.00,03-04-14 20:27,3,english,03-04-14 20:28,active
10475.00,03-04-14 17:08,9391,spanish,,pending
10476.00,03-04-14 18:33,140,english,03-04-14 18:34,active
10477.00,03-04-14 8:38,268,indian,03-04-14 8:39,active
10478.00,03-04-14 9:52,21,english,,pending
10479.00,03-04-14 12:11,7194,english,03-04-14 12:13,active
10480.00,03-04-14 14:47,1229,english,,pending
10481.00,03-04-14 7:21,100,english,03-04-14 7:23,active
10482.00,03-04-14 12:18,138,english,03-04-14 12:20,active
10483.00,03-04-14 7:19,7,german,,pending
10484.00,03-04-14 8:40,2,english,,pending
10485.00,03-04-14 8:55,7946,german,03-04-14 8:56,active
10486.00,03-04-14 21:06,8560,english,,pending
10487.00,03-04-14 14:46,2496,english,03-04-14 14:48,active
10488.00,03-04-14 9:19,7405,japanese,,pending
10489.00,03-04-14 13:22,549,arabic,03-04-14 13:24,active
10490.00,03-04-14 3:41,11676,spanish,,pending
10491.00,03-04-14 15:47,8580,english,,pending
10492.00,03-04-14 9:25,5528,japanese,,pending
10493.00,03-04-14 9:34,3,english,03-04-14 9:36,active
10494.00,03-04-14 8:07,3203,english,03-04-14 8:09,active
10495.00,03-04-14 9:26,15,english,03-04-14 9:27,active
10496.00,03-04-14 13:14,10841,indian,,pending
10497.00,03-04-14 16:09,183,indian,,pending
10498.00,03-04-14 18:59,2,korean,03-04-14 19:00,active
10499.00,03-04-14 2:23,762,german,,pending
10500.00,03-04-14 15:38,1,french,03-04-14 15:39,active
10501.00,03-04-14 7:24,4802,english,03-04-14 7:25,active
10502.00,03-04-14 2:40,7394,english,,pending
10503.00,03-04-14 17:55,5357,english,03-04-14 17:56,active
10504.00,03-04-14 21:28,2214,indian,03-04-14 21:29,active
10505.00,03-04-14 17:51,8856,korean,03-04-14 17:52,active
10506.00,03-04-14 12:33,6391,english,,pending
10507.00,03-04-14 12:03,8321,english,03-04-14 12:05,active
10508.00,03-04-14 9:16,7800,spanish,,pending
10509.00,03-04-14 18:51,30,french,03-04-14 18:53,active
10510.00,03-04-14 9:37,1,arabic,03-04-14 9:38,active
10511.00,04-04-14 13:30,8219,german,,pending
10512.00,04-04-14 12:00,2,english,,pending
10513.00,04-04-14 10:49,5839,english,04-04-14 10:51,active
10514.00,04-04-14 7:29,12,french,,pending
10515.00,04-04-14 1:25,792,german,04-04-14 1:26,active
10516.00,04-04-14 0:27,4843,japanese,,pending
10517.00,04-04-14 18:13,7566,english,04-04-14 18:15,active
10518.00,04-04-14 16:20,3652,french,,pending
10519.00,04-04-14 17:58,10215,german,,pending
10520.00,04-04-14 10:54,29,english,,pending
10521.00,04-04-14 4:58,3695,german,04-04-14 4:59,active
10522.00,04-04-14 16:48,1147,japanese,04-04-14 16:49,active
10523.00,04-04-14 3:41,9158,portugese,04-04-14 3:42,active
10524.00,04-04-14 15:08,12081,arabic,,pending
10525.00,04-04-14 8:04,12916,french,04-04-14 8:06,active
10526.00,04-04-14 18:01,1625,english,,pending
10527.00,04-04-14 15:01,3290,english,04-04-14 15:02,active
10528.00,04-04-14 19:34,2421,english,04-04-14 19:35,active
10529.00,04-04-14 7:14,1361,portugese,,pending
10530.00,04-04-14 16:44,24,english,04-04-14 16:45,active
10531.00,04-04-14 8:28,8713,english,04-04-14 8:30,active
10532.00,04-04-14 7:36,8582,japanese,04-04-14 7:37,active
10533.00,04-04-14 9:54,12123,spanish,,pending
10534.00,04-04-14 0:40,1692,english,,pending
10535.00,04-04-14 17:08,10819,chinese,,pending
10536.00,04-04-14 16:58,8,english,04-04-14 17:00,active
10537.00,04-04-14 17:10,2788,french,,pending
10538.00,04-04-14 16:12,7767,portugese,,pending
10539.00,04-04-14 9:58,7508,english,,pending
10540.00,04-04-14 10:26,1144,english,04-04-14 10:28,active
10541.00,04-04-14 13:35,10902,german,04-04-14 13:36,active
10542.00,04-04-14 9:41,680,arabic,04-04-14 9:42,active
10543.00,04-04-14 4:58,7531,russian,04-04-14 5:00,active
10544.00,04-04-14 21:47,12333,english,04-04-14 21:48,active
10545.00,04-04-14 16:09,1,english,,pending
10546.00,04-04-14 14:23,5896,english,,pending
10547.00,04-04-14 10:59,67,english,,pending
10548.00,04-04-14 10:46,613,english,04-04-14 10:47,active
10549.00,04-04-14 16:46,4083,japanese,,pending
10550.00,04-04-14 8:01,799,english,04-04-14 8:02,active
10551.00,04-04-14 13:48,1383,english,04-04-14 13:49,active
10552.00,04-04-14 15:00,4564,portugese,,pending
10553.00,04-04-14 7:59,3922,chinese,,pending
10554.00,04-04-14 18:42,971,english,04-04-14 18:43,active
10555.00,04-04-14 10:04,956,chinese,04-04-14 10:05,active
10556.00,04-04-14 8:02,4734,arabic,04-04-14 8:04,active
10557.00,04-04-14 17:27,2870,arabic,04-04-14 17:29,active
10558.00,04-04-14 7:12,15,chinese,04-04-14 7:13,active
10559.00,04-04-14 23:28,2832,german,04-04-14 23:29,active
10560.00,04-04-14 10:23,3,arabic,04-04-14 10:25,active
10561.00,04-04-14 16:38,11413,english,,pending
10562.00,04-04-14 18:28,2609,chinese,04-04-14 18:29,active
10563.00,04-04-14 18:22,5372,english,04-04-14 18:23,active
10564.00,04-04-14 9:13,7859,english,,pending
10565.00,04-04-14 15:04,3232,english,04-04-14 15:06,active
10566.00,04-04-14 16:08,41,japanese,04-04-14 16:09,active
10567.00,04-04-14 16:29,67,spanish,,pending
10568.00,04-04-14 17:37,9048,english,04-04-14 17:39,active
10569.00,04-04-14 16:25,6,french,04-04-14 16:26,active
10570.00,04-04-14 18:02,4849,english,,pending
10571.00,05-04-14 11:17,3166,arabic,,pending
10572.00,05-04-14 13:44,4993,chinese,05-04-14 13:46,active
10573.00,05-04-14 15:59,1690,french,05-04-14 16:00,active
10574.00,05-04-14 10:29,8377,german,,pending
10575.00,05-04-14 17:49,6548,english,,pending
10576.00,05-04-14 15:12,3565,indian,05-04-14 15:14,active
10577.00,05-04-14 15:13,5127,english,,pending
10578.00,05-04-14 10:41,7081,russian,,pending
10579.00,05-04-14 14:00,3962,italian,,pending
10580.00,05-04-14 12:59,7256,english,,pending
10581.00,05-04-14 10:56,8024,japanese,,pending
10582.00,05-04-14 0:11,4799,italian,,pending
10583.00,05-04-14 11:22,6253,chinese,05-04-14 11:23,active
10584.00,05-04-14 21:57,7515,english,,pending
10585.00,05-04-14 14:38,13129,english,,pending
10586.00,05-04-14 15:30,7149,english,,pending
10587.00,06-04-14 11:00,194,english,06-04-14 11:01,active
10588.00,06-04-14 18:37,12531,russian,,pending
10589.00,06-04-14 12:34,1,english,06-04-14 12:36,active
10590.00,06-04-14 10:29,12217,russian,06-04-14 10:31,active
10591.00,06-04-14 10:11,6280,english,,pending
10592.00,06-04-14 9:29,7749,english,06-04-14 9:30,active
10593.00,06-04-14 13:51,156,spanish,,pending
10594.00,06-04-14 12:06,2,english,,pending
10595.00,06-04-14 20:55,11084,french,06-04-14 20:56,active
10596.00,06-04-14 15:37,2,english,,pending
10597.00,06-04-14 12:17,13024,english,,pending
10598.00,06-04-14 16:13,28,english,,pending
10599.00,07-04-14 10:23,461,french,07-04-14 10:24,active
10600.00,07-04-14 12:01,4794,spanish,07-04-14 12:02,active
10601.00,07-04-14 17:11,7774,english,,pending
10602.00,07-04-14 9:08,10343,spanish,07-04-14 9:10,active
10603.00,07-04-14 11:20,1012,russian,,pending
10604.00,07-04-14 13:06,9325,english,,pending
10605.00,07-04-14 17:50,8360,english,07-04-14 17:51,active
10606.00,07-04-14 7:29,5790,english,,pending
10607.00,07-04-14 9:42,8720,english,07-04-14 9:44,active
10608.00,07-04-14 11:57,1712,english,,pending
10609.00,07-04-14 12:53,1,chinese,,pending
10610.00,07-04-14 18:45,99,japanese,,pending
10611.00,07-04-14 16:02,2,english,,pending
10612.00,07-04-14 13:57,11066,english,07-04-14 13:58,active
10613.00,07-04-14 14:25,8599,arabic,,pending
10614.00,07-04-14 17:22,2389,spanish,,pending
10615.00,07-04-14 10:18,285,chinese,07-04-14 10:19,active
10616.00,07-04-14 9:01,9321,italian,,pending
10617.00,07-04-14 18:19,5880,german,,pending
10618.00,07-04-14 7:23,4243,indian,07-04-14 7:25,active
10619.00,07-04-14 13:19,99,english,,pending
10620.00,07-04-14 14:06,2353,french,,pending
10621.00,07-04-14 6:11,12627,english,,pending
10622.00,07-04-14 10:18,7587,japanese,,pending
10623.00,07-04-14 11:47,7833,spanish,07-04-14 11:49,active
10624.00,07-04-14 15:24,9482,english,07-04-14 15:25,active
10625.00,07-04-14 18:43,106,english,07-04-14 18:44,active
10626.00,07-04-14 14:46,2477,english,,pending
10627.00,07-04-14 9:42,4,english,,pending
10628.00,07-04-14 18:33,4945,french,07-04-14 18:35,active
10629.00,07-04-14 18:40,8877,english,,pending
10630.00,07-04-14 15:35,10234,russian,,pending
10631.00,07-04-14 13:54,6327,english,,pending
10632.00,07-04-14 9:30,3806,english,07-04-14 9:31,active
10633.00,07-04-14 3:18,138,english,,pending
10634.00,07-04-14 10:40,3911,english,,pending
10635.00,07-04-14 20:05,5,english,07-04-14 20:07,active
10636.00,07-04-14 7:38,4203,english,07-04-14 7:40,active
10637.00,07-04-14 18:54,5836,english,,pending
10638.00,07-04-14 18:24,7040,japanese,07-04-14 18:25,active
10639.00,07-04-14 11:07,4790,english,,pending
10640.00,07-04-14 15:06,53,french,,pending
10641.00,07-04-14 20:57,8216,italian,07-04-14 20:59,active
10642.00,07-04-14 11:23,1,german,,pending
10643.00,07-04-14 13:35,12058,english,07-04-14 13:36,active
10644.00,07-04-14 2:04,8804,spanish,07-04-14 2:06,active
10645.00,07-04-14 12:59,8479,english,07-04-14 13:01,active
10646.00,07-04-14 9:24,1,english,07-04-14 9:26,active
10647.00,07-04-14 12:41,11815,english,07-04-14 12:43,active
10648.00,07-04-14 11:20,6256,japanese,07-04-14 11:21,active
10649.00,07-04-14 18:46,12349,italian,,pending
10650.00,07-04-14 9:38,11972,italian,07-04-14 9:40,active
10651.00,07-04-14 9:38,10,japanese,,pending
10652.00,07-04-14 12:54,6528,english,,pending
10653.00,07-04-14 18:32,3206,english,07-04-14 18:34,active
10654.00,07-04-14 14:26,2458,english,07-04-14 14:27,active
10655.00,07-04-14 8:15,8982,english,07-04-14 8:16,active
10656.00,07-04-14 14:11,1913,english,,pending
10657.00,07-04-14 6:46,2490,english,07-04-14 6:47,active
10658.00,07-04-14 14:45,48,portugese,,pending
10659.00,07-04-14 11:47,8,korean,07-04-14 11:48,active
10660.00,07-04-14 7:05,13059,spanish,,pending
10661.00,08-04-14 14:21,1156,english,,pending
10662.00,08-04-14 22:48,9598,japanese,08-04-14 22:49,active
10663.00,08-04-14 10:39,10310,english,08-04-14 10:41,active
10664.00,08-04-14 8:50,12317,french,,pending
10665.00,08-04-14 14:20,184,english,,pending
10666.00,08-04-14 15:19,10745,spanish,08-04-14 15:21,active
10667.00,08-04-14 1:32,421,french,,pending
10668.00,08-04-14 1:29,2,english,08-04-14 1:31,active
10669.00,08-04-14 9:29,24,english,,pending
10670.00,08-04-14 10:09,6734,german,,pending
10671.00,08-04-14 15:47,11686,arabic,08-04-14 15:48,active
10672.00,08-04-14 12:14,895,indian,08-04-14 12:15,active
10673.00,08-04-14 18:38,4,english,08-04-14 18:39,active
10674.00,08-04-14 6:51,7744,english,08-04-14 6:53,active
10675.00,08-04-14 12:58,9509,english,08-04-14 13:00,active
10676.00,08-04-14 14:36,3,english,08-04-14 14:37,active
10677.00,08-04-14 13:17,1,arabic,,pending
10678.00,08-04-14 0:36,6282,spanish,08-04-14 0:37,active
10679.00,08-04-14 17:06,1,english,08-04-14 17:07,active
10680.00,08-04-14 12:36,3805,english,,pending
10681.00,08-04-14 14:33,371,english,08-04-14 14:34,active
10682.00,08-04-14 9:21,1078,english,08-04-14 9:23,active
10683.00,08-04-14 3:04,6704,english,08-04-14 3:06,active
10684.00,08-04-14 0:53,4515,spanish,,pending
10685.00,08-04-14 16:51,7369,italian,08-04-14 16:52,active
10686.00,08-04-14 12:03,86,german,08-04-14 12:05,active
10687.00,08-04-14 12:43,114,english,08-04-14 12:44,active
10688.00,08-04-14 21:27,9223,spanish,08-04-14 21:28,active
10689.00,08-04-14 17:00,130,spanish,08-04-14 17:02,active
10690.00,08-04-14 14:06,12528,english,08-04-14 14:07,active
10691.00,08-04-14 17:30,3877,german,,pending
10692.00,08-04-14 14:23,13140,english,08-04-14 14:24,active
10693.00,08-04-14 13:21,475,spanish,08-04-14 13:23,active
10694.00,08-04-14 3:17,1,english,,pending
10695.00,08-04-14 12:49,2512,indian,08-04-14 12:50,active
10696.00,08-04-14 7:21,6358,chinese,08-04-14 7:23,active
10697.00,08-04-14 0:39,4418,english,08-04-14 0:40,active
10698.00,08-04-14 23:09,7365,arabic,,pending
10699.00,08-04-14 10:17,4499,japanese,,pending
10700.00,08-04-14 22:41,9425,korean,,pending
10701.00,08-04-14 17:07,11146,portugese,,pending
10702.00,08-04-14 9:34,123,english,,pending
10703.00,08-04-14 10:49,8,spanish,,pending
10704.00,08-04-14 13:25,393,english,08-04-14 13:26,active
10705.00,08-04-14 10:17,259,english,08-04-14 10:18,active
10706.00,08-04-14 11:10,7441,portugese,,pending
10707.00,08-04-14 14:04,9151,spanish,,pending
10708.00,08-04-14 17:06,2122,english,08-04-14 17:07,active
10709.00,08-04-14 8:20,2000,english,,pending
10710.00,08-04-14 12:32,4817,arabic,08-04-14 12:34,active
10711.00,08-04-14 9:41,91,russian,,pending
10712.00,08-04-14 21:46,4594,french,08-04-14 21:47,active
10713.00,08-04-14 18:06,8652,english,,pending
10714.00,08-04-14 18:07,91,english,08-04-14 18:09,active
10715.00,08-04-14 8:47,14,spanish,08-04-14 8:48,active
10716.00,08-04-14 5:16,11,english,,pending
10717.00,08-04-14 17:03,10,english,,pending
10718.00,08-04-14 16:29,4477,italian,08-04-14 16:30,active
10719.00,09-04-14 14:55,8484,english,09-04-14 14:56,active
10720.00,09-04-14 15:50,1616,english,09-04-14 15:52,active
10721.00,09-04-14 16:40,6418,spanish,09-04-14 16:42,active
10722.00,09-04-14 13:17,6,english,09-04-14 13:18,active
10723.00,09-04-14 16:50,9372,spanish,,pending
10724.00,09-04-14 17:56,5232,portugese,,pending
10725.00,09-04-14 1:25,110,german,,pending
10726.00,09-04-14 16:53,11429,english,,pending
10727.00,09-04-14 14:54,3,english,,pending
10728.00,09-04-14 12:49,5805,english,,pending
10729.00,09-04-14 17:45,8,english,,pending
10730.00,09-04-14 8:08,10,english,09-04-14 8:09,active
10731.00,09-04-14 18:15,9874,german,09-04-14 18:17,active
10732.00,09-04-14 16:11,1315,arabic,,pending
10733.00,09-04-14 16:50,5167,english,09-04-14 16:51,active
10734.00,09-04-14 13:06,1071,german,09-04-14 13:08,active
10735.00,09-04-14 15:22,4105,english,09-04-14 15:23,active
10736.00,09-04-14 9:37,1532,german,09-04-14 9:39,active
10737.00,09-04-14 16:59,1,portugese,,pending
10738.00,09-04-14 2:23,13,english,,pending
10739.00,09-04-14 14:42,9659,spanish,,pending
10740.00,09-04-14 18:35,9,english,09-04-14 18:36,active
10741.00,09-04-14 18:57,637,english,,pending
10742.00,09-04-14 18:44,52,german,,pending
10743.00,09-04-14 14:48,3068,spanish,,pending
10744.00,09-04-14 7:56,1856,english,09-04-14 7:57,active
10745.00,09-04-14 16:36,3989,english,,pending
10746.00,09-04-14 13:13,5850,german,09-04-14 13:14,active
10747.00,09-04-14 18:38,2797,english,09-04-14 18:40,active
10748.00,09-04-14 12:29,12813,chinese,,pending
10749.00,09-04-14 0:07,6787,spanish,09-04-14 0:08,active
10750.00,09-04-14 9:18,10,english,,pending
10751.00,09-04-14 8:23,2554,chinese,,pending
10752.00,09-04-14 23:43,71,indian,09-04-14 23:44,active
10753.00,09-04-14 16:58,3080,italian,,pending
10754.00,09-04-14 7:13,8621,english,09-04-14 7:14,active
10755.00,09-04-14 11:05,4310,spanish,,pending
10756.00,09-04-14 10:25,2,english,09-04-14 10:27,active
10757.00,09-04-14 12:56,5269,english,,pending
10758.00,09-04-14 19:03,5807,german,,pending
10759.00,09-04-14 15:35,19,spanish,09-04-14 15:36,active
10760.00,09-04-14 23:46,11920,indian,09-04-14 23:47,active
10761.00,09-04-14 13:39,2461,french,,pending
10762.00,09-04-14 8:29,11831,japanese,,pending
10763.00,09-04-14 13:21,10889,spanish,09-04-14 13:22,active
10764.00,09-04-14 15:00,6772,english,,pending
10765.00,09-04-14 9:56,29,english,,pending
10766.00,09-04-14 17:19,800,chinese,09-04-14 17:20,active
10767.00,10-04-14 14:12,2950,english,,pending
10768.00,10-04-14 7:35,6,chinese,10-04-14 7:37,active
10769.00,10-04-14 12:46,11,english,,pending
10770.00,10-04-14 14:08,11606,english,,pending
10771.00,10-04-14 1:42,1634,japanese,10-04-14 1:44,active
10772.00,10-04-14 17:38,177,chinese,10-04-14 17:39,active
10773.00,10-04-14 12:31,12791,french,,pending
10774.00,10-04-14 11:50,9427,french,10-04-14 11:51,active
10775.00,10-04-14 8:04,4741,english,,pending
10776.00,10-04-14 17:46,13106,english,10-04-14 17:48,active
10777.00,10-04-14 10:07,7280,english,10-04-14 10:09,active
10778.00,10-04-14 14:05,7480,german,10-04-14 14:06,active
10779.00,10-04-14 10:18,3505,english,10-04-14 10:20,active
10780.00,10-04-14 12:57,4782,english,,pending
10781.00,10-04-14 14:44,1118,russian,10-04-14 14:45,active
10782.00,10-04-14 15:38,28,portugese,,pending
10783.00,10-04-14 19:39,1159,japanese,,pending
10784.00,10-04-14 15:09,1803,japanese,10-04-14 15:10,active
10785.00,10-04-14 8:38,2,german,,pending
10786.00,10-04-14 14:22,6661,chinese,10-04-14 14:24,active
